question,answer
What were Pavel Pegov's world record times in the 500 m?,"On the 25th of March, Pavel Pegov clocked 36.68 and a day later he sharpened the record to 36.57."
What were the types and numbers of aircraft lost by the USAF during Operation Linebacker II?,"Overall US Air Force losses were fifteen B-52s, two F-111s, one EB-66 and one HH-53 during Operation Linebacker II."
What is the second largest and largest religion in Kerala?,Islam is the second largest practised religion in Kerala (26.56%) next to Hinduism.
How popular was the Arignar Anna Zoo in the years 2010-2011 and 2006-2007?,"Arignar Anna Zoological Park received 1,810,846 visitors in 2010–2011 and 1,187,904 visitors in 2006–2007."
What was Winston's record of yards and passes in the 2014 BCS National Championship Game?,"In the 2014 BCS National Championship Game, Winston completed 20 of 35 passes for 237 yards."
Did Lunar Orbit Insertion change the orbit of Chandrayaan-1 on November 8 or 9?,"Lunar orbit insertion reduced the periselene to 200 km while aposelene remained unchanged at 7,502 km."
What were the outcomes of the first two games the Turbo Chargers played in 2002?,The Turbo Chargers won over Coca-Cola by 90-82 on 17 February and won against Sta.Lucia with a 95-76 score on 21 April in the Governor's Cup.
Did Canada or France score better?,"The Canadians snatched the bronze with a composite score of 97.357, finishing ahead of France by almost a full point (96.467)."
"When did Humphrey H. Leavitt get appointed, by whom, and for what role in 1834?","On June 1834, Leavitt was appointed by Andrew Jackson on the United States District Court for the District of Ohio."
How many was Australia all out for?,Australia was all out for 463 against India.
"What is the Seattle's population change of whiles from 1940, 1970, 1990, and 2010?","Whites comprised 96.1% of Seattle's population in 1940,  87.4% in 1970, 75.3% in 1990, and 69.5% in 2010,"
"Who was the second person to earn the King of the Cage Light Heavyweight Champion, and where was he from?","Horn, representing the United States, is the former King of the Cage Light Heavyweight Champion."
What were the LSWR O2 class numbers betwen 1889 and 1894?,The LSWR numbers were a series of numbers between 177 and 236.
What are the largest islands?,"The three largest islands are Java in Indonesia, Honshū in Japan, and Great Britain in the United Kingdom."
How did Everton F.C. do against Manchester United and Tottenham Hotspur during their 2012-13 season?,"Everton F.C. won over Manchester United in the first game of the season with 1–0, defeated Tottenham Hotspur 2–1, and defeated Manchester City 2–0 in the Premier League."
How does the number of people with a university credential compare between the total and indigenous population of Ontario?,30.7% of people in Ontario have a university credential compared with 11.8% of Indigenous people in Ontario.
When and with what songs did Steel Breeze make it onto the US Hot 100?,"Steel Breeze made the US Hot 100 with ""You Don't Want Me Anymore"" in 1982, followed by ""Dreamin' is Easy"" the following year."
Which two films are the two highest-grossing animated films in China?,"The film, Monkey King: Hero Is Back was the highest-grossing animated film in China, until it was surpassed by Kung Fu Panda 3."
When was Monaxius praetorian prefect of the East?,Monaxius was praetorian prefect of the East between 10 May and 30 November 414 and also between 26 August 416 and 27 May 420.
"What and when was the lowest attendance for a 2007 Vandals game, and how did it compare to attendance on October 13?","Attendance was 14,205 for the Fresno State game on October 13 and the lowest attendance was 8,102 for the Utah State game on November 24."
What happened to Rashmika Mandanna immediately after their Telugu debut?,Rashmika Mandanna starred in the Telugu film titled Geetha Govindam in 2018 immediately after their Telugu Debut in the Telugu film titled Chalo.
How did the Cuba women's national volleyball team do in the 1978 World Women's Volleyball Championship?,The Cuban women's national volleyball team won the 1978 World Women's Volleyball Championship.
"When and where was the 1996 SANFL Grand Final played, and what was the capacity of the crowd?","The 1996 SANFL Grand Final was played on Sunday 6 October 1996 at Football Park in front of a crowd of 46,120."
Who has had the most consecutive wins in the Cross Country Cycling Classic?,"Aston Gill had the most consecutive wins, with 3 consecutive wins from 1945 to 1947."
From what number to what number has the Taxable services increased ?,The number of Taxable services increased from 3 to 119.
"How many points did Bahamontes win the mountains classification with, and how close was the second place competitor?","Bahamontes won the mountains classification with 137 points, 60 ahead of second-placed Imerio Massignan (Legnano–Pirelli)."
What channels do ABS-CBN Manila have and what are their frequencies?,"In ABS-CBN Manila, UHF Channels 43 and 16 have frequencies of 647.143 MHz and 485.143 MHz respectively."
What were the new area codes for the five cities running low on available phone numbers?,"Newly allocated numbers for Leeds is (0113), Sheffield is (0114), Leicester is (0116), Bristol is (0117) and Nottingham is (0115)."
How many sets did the 733 series consist of and what were the sets numbered as ?,"The 733 series consists of 21 sets, numbered B-101 to B-121, and seven sets, numbered B-3101 to B-3107."
When was the Mercedes-Benz 300 SL produced?,The Mercedes-Benz 300 SL W 198 was produced from 1954 to 1963.
What year did Vikram win his second Filmfare Awards South Best Actor award and for which film?,"In 2003, Vikram's performance in Pithamagan won a Film Award for Best Actor."
What local bus routes does NJ Transit provide?,NJ Transit provides local bus service on the 722 and 744 routes.
"Who was the American League leader for batting average, home runs and RBIs, and what were those three totals?","Ted Williams was leader in three different categories for the American League with .343 BA, 32 home runs, and 114 RBI."
"At the 1981 World Outdoor Bowls Championship, who won each category?","The Pairs went to Ireland, the Triples to Hong Kong and the Fours to England."
Who holds the men's and women's records for the Norseman triathlon?,The Norseman triathlon record is 09:52:10 by Lars Christian Vold of Norway in 2017 for men and 12:04:18 by Anne Nevin of Norway in 2017 for women.
What is the molecular weight and isoelectric point of the Zinc Finger Protein 800 in Homo Sapiens?,"The Zinc Finger Protein 800 has a molecular weight of 75,235.79 g/mol and an isoelectric point of 9.54."
What were Max Park's times for the 6x6x6?,"Park set a 1 minute, 13.82 seconds and a 1 minute, 17.10 seconds in single with a mean of three 6x6x6 respectively."
Who won the series in 2013 and 2014?,"The title of World Champion returned to the Thule Adventure Team at Costa Rica in 2013, before again being reclaimed by Team Seagate in Ecuador in 2014."
In which all Presbyterian church locations did J. Vernon McGee serve?,"J. Vernon McGee served Presbyterian churches in Decatur, Georgia, Nashville, Tennessee, Cleburne, Texas, and Pasadena, California´s Lincoln Avenue Presbyterian Church."
Who replaced whom as the Commander of the Royal Siamese Army in 1938?,"In 1938, Luang Phibunsongkhram replaced Phraya Phahonphonphayuhasena as Commander of the Royal Siamese Army."
What was Happy Tiger's final album in 1971 and what spot did it reach on the Billboard Pop Albums chart?,"Happy Tiger's final album in 1971 was Mason Proffit's Movin' Toward Happiness, which reached 177 on the Billboard Pop Albums chart."
"Which age groups in San Jose, Camarines Sur rank first, second and third?","San Jose, Camarines Sur noted the age group for 22-35 ranked first with 17.45%, followed by 10-14 with 13.62%, and 36-45 with 10.31%."
What is the second best-selling Mario Kart game?,"Mario Kart 64 (behind Super Mario), selling a total of 9.87 million copies."
What films are cloud Eight known for ?,"Cloud Eight Films are known for films such as 127 Hours, Selma and Steve Jobs."
What songs did Sandeep produce in 2017?,"Sandeep Shirodkar, along with Anu Malik, composed ""Chalti Hai Kya 9 Se 12"" remake and ""Unchi Hai Building 2.0"" remake for Judwaa 2."
Which clubs competed in the 2017-2018 season of the Belarusian Men's Handball Championship?,"Teams Meshkov Brest, SKA Minsk, GK Gomel, Kronon Grodno, Masheka Mogilev, Vityaz Minsk, Meshkov Brest 2, RCOR, SKA-RGUOR, SKA-Suvorov, GK Gomel 2 and Kronon Grodno 2 participated in the 2017-18 season of the Belarusian Men's Handball Championship."
When were LNER Thompson Class A2 being withdrawn from their stations?,"60505 was the first withdrawn, on 10 November 1959, and 60502 was the last withdrawn, on 3 July 1961."
How did total immigration change from 1820 to 1830?,"In 1820, immigration totaled to 8,385, with total immigration gradually increasing to 23,322 by 1830."
"Who is considered the father of Miami, Florida?","Henry Flagler became the Father of Miami, Florida."
Who were the leading pitchers on the 2005 Minnesota Twins?,"Johan Santana led the team with 16 wins, a 2.87 ERA, and 238 strikeouts while Joe Nathan had 43 saves."
When did Croydon Central become a constituency and who represented them in 2017?,"Croydon Central has been a constituency since 1974 and is represented in the UK Parliament, in 2017, by Labour MP Sarah Jones."
Which candidate won the 1990 Civic Forum leadership election and how many votes did they receive compared to their competitor?,"Klaus won the 1990 Civic Forum leadership election, receiving 115 votes compared to 52 votes."
What was the voter turnout and percent supporting in the National Front in the 1954 East German election?,"The National Front received the approval of 99.46% of voters, with turnout reported to be 98.5%."
